AccountId,AccountName,Region,Division,City,State,Tier,Month,Sales2015,Sales2016,Units2015,Units2016,TargetAchevied2015,TargetAchevied2016
11965,Account1960,Central,SOUTHERN STAR,MEMPHIS N,TN,High,Oct,8038.94,18430.65,3,7,0.74,1.23
12025,Account1962,Central,STAMPEDE,TYLER,TX,High,Oct,0,2209,0,1,0.75,1.46
12047,Account1964,West,HAILSTORM,MINNEAPOLIS S,MN,Med,May,6242.82,0,2.5,0,1.27,1.46
12068,Account1965,East,BIG APPLE,MANHATTAN,NY,High,Aug,0,3475.93,0,1,1.23,1.5
12086,Account1966,Central,KINETIC,CHARLESTON,WV,High,Dec,1886.69,0,1,0,1.29,1.52
12091,Account1967,East,ORION,TALLAHASSEE,FL,Med,May,2954.54,6951.86,1,2,1.01,1.05
12116,Account1969,East,THE CAROLINAS,DURHAM,NC,High,Sep,3684.48,3475.93,1,1,0.9,1.52
12119,Account1970,Central,KINETIC,HUNTINGTON,WV,Out,Oct,2209,0,1,0,1.27,0.92
12124,Account1973,Central,KINETIC,LEXINGTON,KY,Low,Sep,2209,6627,1,3,1.32,1.56
12138,Account1974,West,DIAMONDBACK,SCOTTSDALE,AZ,Low,Dec,2209,0,1,0,1.02,1.39
12164,Account1975,West,DIAMONDBACK,PHOENIX W,AZ,High,Nov,8307.78,3918.77,2,1,0.99,1.4
12166,Account1976,Central,MUDDY WATERS,GULF COAST,LA,High,Oct,0,2663.79,0,1,1.24,1.01
12229,Account1977,West,CHARGERS,BOISE,ID,High,Oct,3684.48,0,1,0,1.13,1.01
12229,Account1977,West,CHARGERS,BOISE,ID,High,Dec,3684.48,6951.86,1,2,0.93,0.98
12264,Account1978,East,THE CAROLINAS,DURHAM,NC,High,Jun,0,4418,0,2,1.31,0.94
12328,Account1982,East,THE CAROLINAS,FAYETTEVILLE,NC,Med,Jan,2537.43,0,1,0,0.93,1.33
12328,Account1982,East,THE CAROLINAS,FAYETTEVILLE,NC,Med,Aug,2537.43,5132.68,1,2,1.27,0.92
12339,Account1983,West,CHARGERS,SACRAMENTO,CA,Out,Mar,480.93,0,0.1667,0,1.07,0.92
12368,Account1985,West,DIAMONDBACK,PHOENIX S,AZ,Out,Jul,3128.34,0,1,0,1.32,1.2
12397,Account1987,Central,SOUTHERN STAR,NASHVILLE W,TN,Low,May,4418,0,2,0,1.23,1.51
12427,Account1990,Central,KINETIC,CHARLESTON,WV,Med,Aug,0,3475.93,0,1,0.85,1.45
12427,Account1990,Central,KINETIC,CHARLESTON,WV,Med,Aug,7368.96,0,2,0,1.32,1.46
12436,Account1991,West,TORNADO VALLEY,SPRINGFIELD,MO,High,Nov,3684.48,0,1,0,1.17,1.42
12437,Account1992,West,CHARGERS,SALT LAKE CITY,UT,Low,Apr,2209,0,1,0,1.38,1.33
12443,Account1993,West,DIAMONDBACK,ALBUQUERQUE,NM,Low,Nov,0,2209,0,1,1.14,1.51
12510,Account1995,Central,STAMPEDE,TULSA,OK,High,Aug,9398.86,0,4,0,1,1.47
12574,Account1998,West,HAILSTORM,DENVER S,CO,Low,Jun,0,-2079.06,0,0,1.35,1.43
12580,Account1999,West,DIAMONDBACK,SCOTTSDALE,AZ,Med,May,0,8121.33,0,3,1.4,0.94
12580,Account1999,West,DIAMONDBACK,SCOTTSDALE,AZ,Med,Apr,0,5414.22,0,2,0.78,1.06
12598,Account2000,West,HAILSTORM,OMAHA,NE,High,Jul,0,3475.93,0,1,1.33,1.24
12603,Account2001,West,WAVE RIDER,SAN BERNARDINO,CA,High,Apr,0,2530.6,0,1,1.25,1.2
12604,Account2002,Central,WOLVERINE,GRAND RAPIDS,MI,High,Dec,3128.34,6951.86,1,2,1,1.06
12630,Account2004,Central,NORDIC,MADISON,WI,High,May,3684.48,13903.72,1,4,1.12,1.12
12778,Account2007,Central,SOUTHERN STAR,MONTGOMERY,AL,Low,Feb,0,2209,0,1,1.34,1.08
12778,Account2007,Central,SOUTHERN STAR,MONTGOMERY,AL,Low,Jun,4418,2209,2,1,1.29,1.04
12915,Account2009,Central,WOLVERINE,KALAMAZOO,MI,Low,Feb,4418,8836,2,4,0.87,1.07
12916,Account2010,Central,WOLVERINE,LANSING,MI,Low,Jul,1886.69,0,1,0,1.37,1.37
12916,Account2010,Central,WOLVERINE,LANSING,MI,Low,Jul,10400.38,8513.69,5,4,1.04,1.49
12972,Account2011,East,REVOLUTION,BRUNSWICK,NJ,High,Dec,2606.95,2616.87,1,1,1.03,1.03
12979,Account2012,West,DIAMONDBACK,EL PASO,TX,Low,Oct,0,2209,0,1,0.85,1.27
12981,Account2013,West,DIAMONDBACK,ALBUQUERQUE,NM,Low,Aug,4980.86,0,2,0,1.22,1.44
13052,Account2015,West,NORTHWEST,EUGENE,OR,High,Apr,3163.1,3475.93,1,1,0.91,1.13
13095,Account2017,Central,WRANGLER,HOUSTON S,TX,Low,Apr,0,2598.82,0,1,1.13,1.2
13095,Account2017,Central,WRANGLER,HOUSTON S,TX,Low,Apr,2606.95,5197.64,1,2,0.89,1.46
13106,Account2019,Central,WRANGLER,SAN ANTONIO N,TX,Med,Aug,0,5197.64,0,2,1.05,1.35
13106,Account2019,Central,WRANGLER,SAN ANTONIO N,TX,Med,Sep,7820.85,2598.82,3,1,0.81,1.12
13141,Account2020,East,VICTORY,ROANOKE,VA,High,May,0,6256.68,0,2,0.84,1.38
13143,Account2021,East,SYNERGY,ASHEVILLE,NC,Low,Apr,3684.48,3128.34,1,1,1.12,1.05
13166,Account2022,East,VICTORY,WINCHESTER,VA,Low,Dec,0,4980.86,0,2,1.27,1.01
13166,Account2022,East,VICTORY,WINCHESTER,VA,Low,Aug,2490.43,0,1,0,1.09,1.33
13174,Account2023,Central,NORDIC,MILWAUKEE N,WI,High,Mar,7368.96,0,2,0,1.36,1.49
13174,Account2023,Central,NORDIC,MILWAUKEE N,WI,High,Aug,0,17379.65,0,5,1.27,1.45
13518,Account2025,Central,SOUTHERN STAR,BIRMINGHAM,AL,High,Jun,8307.78,0,2,0,1.41,0.91
13535,Account2026,West,WAVE RIDER,IRVINE,CA,High,Oct,0,3475.93,0,1,0.94,0.99
13535,Account2026,West,WAVE RIDER,IRVINE,CA,High,Jan,3684.48,10363.46,1,3,1.01,1.03
13626,Account2028,West,CHARGERS,SACRAMENTO,CA,Low,Nov,5414.22,0,2,0,1.3,1.49
13630,Account2029,West,CHARGERS,MODESTO,CA,High,Sep,3684.48,6951.86,1,2,1.21,1.45
13661,Account2030,West,DIAMONDBACK,LAS VEGAS S,NV,High,Dec,0,3475.93,0,1,1.3,1.08
13661,Account2030,West,DIAMONDBACK,LAS VEGAS S,NV,High,Jan,7368.96,3475.93,2,1,1.32,1.39
13762,Account2032,East,REVOLUTION,PHILADELPHIA DELAWARE,PA,Med,Oct,7368.96,6444.69,2,2,1.28,1.04
13892,Account2034,Central,MUDDY WATERS,NEW ORLEANS,LA,Med,Feb,4895.1,0,2,0,0.94,1.39
13892,Account2034,Central,MUDDY WATERS,NEW ORLEANS,LA,Med,Jan,0,19114.2,0,7,1.02,1.53
13910,Account2035,East,MINUTEMEN,HARTFORD,CT,Med,Nov,3684.48,0,1,0,1.2,1.01
13910,Account2035,East,MINUTEMEN,HARTFORD,CT,Med,Feb,11053.44,3475.93,3,1,1.12,1.03
13930,Account2036,West,CHARGERS,SAN FRANCISCO,CA,High,Dec,3684.48,0,1,0,0.87,1.18
13936,Account2037,East,THE CAROLINAS,GREENSBORO,NC,High,May,0,3475.93,0,1,0.9,1.17
13951,Account2039,West,NORTHWEST,SEATTLE S,WA,High,May,2631.31,4878.69,1,2,0.97,0.93
13951,Account2039,West,NORTHWEST,SEATTLE S,WA,High,Dec,20282.62,17267.38,8,7,1.08,1.52
13954,Account2040,East,REVOLUTION,BRUNSWICK,NJ,High,Sep,18255.67,9906.39,6,3,0.92,1.24
14071,Account2042,West,HAILSTORM,DENVER N,CO,Low,Dec,0,1886.69,0,1,1.34,1.27
14112,Account2043,East,CONGRESSIONAL,WASHINGTON S,DC,High,May,0,8836,0,4,1.14,0.93
14223,Account2044,Central,MUDDY WATERS,JACKSON,MS,Low,Nov,2209,0,1,0,0.86,1.04
14471,Account2045,West,HAILSTORM,MINNEAPOLIS S,MN,Med,Jun,7184.84,12513.36,2.1667,4,0.81,1.44
14595,Account2047,Central,WRANGLER,HOUSTON W,TX,High,Dec,3684.48,9920.62,1,3,1.41,1.13
15164,Account2048,East,SYNERGY,CHARLOTTE N,NC,Med,Nov,10135.4,0,4,0,0.97,1.44
15745,Account2050,Central,RACEWAY,FORT WAYNE,IN,Low,Jun,4418,8513.69,2,4,0.93,1.11
16346,Account2053,Central,STAMPEDE,DALLAS E,TX,High,Apr,0,9385.02,0,3,1.11,1.03
16509,Account2054,Central,WRANGLER,HOUSTON N,TX,High,Jul,6055.08,0,2,0,1.26,0.98
16509,Account2054,Central,WRANGLER,HOUSTON N,TX,High,Jun,31046.82,17317.39,10,6,0.96,1.23
16533,Account2055,Central,WRANGLER,HOUSTON N,TX,Low,Mar,7869.07,1886.69,4,1,1.37,1.39
16544,Account2056,Central,WRANGLER,HOUSTON N,TX,High,Apr,447.3,2683.29,0.1667,1,0.79,1.21
16544,Account2056,Central,WRANGLER,HOUSTON N,TX,High,Jan,9286.32,14547.18,3.3334,5.1666,0.73,1.03
17140,Account2058,West,RIPTIDE,CENTRAL VALLEY,CA,High,May,2441.6,13459.33,1,5,0.77,1.21
17206,Account2059,West,CHARGERS,SAN JOSE,CA,High,Mar,2434.38,12056.9,1,4,1.06,1.17
17206,Account2059,West,CHARGERS,SAN JOSE,CA,High,Mar,28086.72,39755.5,10,13,0.76,0.97
17223,Account2060,West,CHARGERS,EAST BAY,CA,High,Nov,0,4998.02,0,2,1.16,1.43
17223,Account2060,West,CHARGERS,EAST BAY,CA,High,Mar,4581.82,13697.82,2,5,0.91,1.12
17390,Account2061,West,NORTHWEST,SEATTLE N,WA,Med,Apr,0,3885.99,0,1.1666,1.24,1.21
17390,Account2061,West,NORTHWEST,SEATTLE N,WA,Med,Oct,2456.44,10005.89,0.6667,3.0002,0.85,0.92
17405,Account2062,West,NORTHWEST,TACOMA,WA,Low,Sep,0,2209,0,1,0.93,1.24
17410,Account2063,West,NORTHWEST,TACOMA,WA,High,May,3684.48,0,1,0,0.76,1.19
17760,Account2064,Central,SOUTHERN STAR,MEMPHIS N,TN,High,Nov,2728.77,0,1,0,0.72,1.09
17760,Account2064,Central,SOUTHERN STAR,MEMPHIS N,TN,High,Apr,0,2728.77,0,1,0.87,1.09
17760,Account2064,Central,SOUTHERN STAR,MEMPHIS N,TN,High,Apr,2728.77,10915.08,1,4,0.77,1.07
17762,Account2065,Central,WRANGLER,SAN ANTONIO W,TX,High,Mar,16002.81,36794.23,5,11,1.3,1.53
18259,Account2066,Central,MUDDY WATERS,LAFAYETTE,LA,Low,Mar,2490.43,1886.69,1,1,0.78,1.57
19161,Account2069,West,CHARGERS,MODESTO,CA,High,Nov,2711.23,0,1,0,0.82,1.26
19161,Account2069,West,CHARGERS,MODESTO,CA,High,Oct,6113.28,9856.29,2,3,0.95,1.55
19161,Account2069,West,CHARGERS,MODESTO,CA,High,Dec,11140.14,22119.77,4,6,1.25,1.27
19350,Account2070,West,NORTHWEST,SEATTLE N,WA,High,Mar,3684.48,0,1,0,0.88,1.55
19383,Account2071,Central,MUDDY WATERS,GULF COAST,LA,Low,Mar,0,2910.68,0,1,0.92,1.46
19437,Account2072,Central,RACEWAY,BLOOMINGTON,IN,High,Nov,0,3076.42,0,1,0.84,1.55
19437,Account2072,Central,RACEWAY,BLOOMINGTON,IN,High,Jun,0,10814.06,0,4,0.76,1.36
19468,Account2073,West,HAILSTORM,SIOUX FALLS,SD,High,Aug,0,2858.71,0,1,1.16,1.23
19468,Account2073,West,HAILSTORM,SIOUX FALLS,SD,High,Oct,0,11434.84,0,4,0.92,1.43
19922,Account2074,East,SYNERGY,CHATTANOOGA,TN,High,May,0,4418,0,2,1.35,1.14
19923,Account2075,West,DIAMONDBACK,PHOENIX W,AZ,Med,Mar,3426.57,3232.61,1,1,1.14,1.09
19984,Account2076,East,ORION,SAINT PETERSBURG,FL,High,Apr,0,7510,0,3,0.78,1.45
19984,Account2076,East,ORION,SAINT PETERSBURG,FL,High,Sep,18419.17,28944.41,7,11,0.99,1.53
20430,Account2079,East,GULF STREAM,FORT MYERS,FL,High,Jan,4418,0,2,0,1.41,1.01
20520,Account2080,East,MINUTEMEN,MANCHESTER,NH,High,Aug,8623.77,0,3,0,1.29,1.09
20824,Account2081,West,WAVE RIDER,IRVINE,CA,Med,Jan,5909.08,28762.78,2,9,0.8,1.28
20866,Account2082,East,ORION,DAYTONA BEACH,FL,High,Mar,0,2663.79,0,1,1.15,1.16
20866,Account2082,East,ORION,DAYTONA BEACH,FL,High,Sep,18646.53,18646.53,7,7,1.19,1.05
21066,Account2084,Central,WRANGLER,HOUSTON S,TX,Low,Jun,4699.43,3475.93,2,1,1.35,1.1
21109,Account2085,West,DIAMONDBACK,LUBBOCK,TX,Med,Feb,2954.54,0,1,0,0.8,1.27
21161,Account2086,West,WAVE RIDER,LA JOLLA,CA,High,Apr,2290.91,0,1,0,1.15,1.4
21161,Account2086,West,WAVE RIDER,LA JOLLA,CA,High,Mar,4998.02,41821.72,2,15,1.2,1.51
21204,Account2087,West,CHARGERS,MODESTO,CA,High,Apr,16242.66,11931.02,6,4,0.87,1.21
21243,Account2088,East,ORION,CHARLESTON,SC,Med,Apr,0,2530.6,0,1,1,1.14
21282,Account2090,Central,WOLVERINE,DETROIT N,MI,High,Jun,3316.03,3128.34,1,1,0.9,1.05
21323,Account2091,East,GULF STREAM,WEST PALM BEACH,FL,Low,Oct,0,6627,0,3,1.26,1.29
21323,Account2091,East,GULF STREAM,WEST PALM BEACH,FL,Low,Sep,15140.69,21767.7,7,10,1.05,1.25
21369,Account2092,East,GULF STREAM,FORT LAUDERDALE E,FL,Low,Oct,2537.43,2530.6,1,1,0.82,1.34
21676,Account2093,Central,STAMPEDE,FORT WORTH E,TX,High,Nov,13775.71,2761.25,5,1,1.04,0.95
22000,Account2094,West,RIPTIDE,LONG BEACH,CA,Med,Jul,5909.08,0,2,0,0.76,1.51
22000,Account2094,West,RIPTIDE,LONG BEACH,CA,Med,Feb,26590.86,21898.38,9,7,1.05,1.1
22980,Account2096,Central,MUDDY WATERS,SHREVEPORT,LA,Low,Jul,0,2209,0,1,0.77,1.12
22980,Account2096,Central,MUDDY WATERS,SHREVEPORT,LA,Low,Aug,2490.43,2209,1,1,1.06,0.94
23879,Account2097,East,REVOLUTION,PHILADELPHIA DELAWARE,PA,Med,Aug,2524.83,0,1,0,1.13,1.15
23879,Account2097,East,REVOLUTION,PHILADELPHIA DELAWARE,PA,Med,Aug,8868.48,8868.48,3,3,1.31,0.99
24655,Account2099,East,GULF STREAM,TAMPA,FL,High,Jul,6256.68,6951.86,2,2,0.92,1.4
24655,Account2099,East,GULF STREAM,TAMPA,FL,High,Aug,27863.04,41636.9,8,13,0.77,1.22
24821,Account2100,East,BIG APPLE,BROOKLYN,NY,High,Feb,0,3021.13,0,1,0.91,1.22
24973,Account2101,East,GULF STREAM,WEST PALM BEACH,FL,Low,Feb,6627,15140.69,3,7,0.96,1.06
24973,Account2101,East,GULF STREAM,WEST PALM BEACH,FL,Low,May,47953.38,44180,22,20,1.42,1.34
25306,Account2103,West,RIPTIDE,LOS ANGELES N,CA,Med,Apr,10001.88,0,4,0,0.77,1.45
25481,Account2105,West,NORTHWEST,SPOKANE,WA,High,Dec,9348.74,0,3,0,1.11,1.23
25481,Account2105,West,NORTHWEST,SPOKANE,WA,High,Jan,26412.2,18839.56,9,6,1.27,1.03
25520,Account2107,West,WAVE RIDER,RIVERSIDE,CA,Low,Oct,0,2209,0,1,0.95,1.1
25529,Account2108,Central,WOLVERINE,LANSING,MI,High,Feb,32102.37,22525.46,11,8,1.31,1.13
25827,Account2109,West,HAILSTORM,MINNEAPOLIS N,MN,High,Apr,2533.85,3076.42,1,1,1.2,0.95
25827,Account2109,West,HAILSTORM,MINNEAPOLIS N,MN,High,Dec,13268,25203.72,5,9,0.88,1.42
25984,Account2111,East,MINUTEMEN,PROVIDENCE,RI,High,Jul,0,2826.22,0,1,0.9,1.22
26059,Account2112,East,GULF STREAM,FORT LAUDERDALE W,FL,Med,Aug,0,3128.34,0,1,0.85,1.4
26059,Account2112,East,GULF STREAM,FORT LAUDERDALE W,FL,Med,Feb,0,18770.04,0,6,1.28,1.33
26078,Account2113,Central,MUDDY WATERS,SHREVEPORT,LA,High,Jul,5398.13,5736.07,2,2,0.74,1.21
26078,Account2113,Central,MUDDY WATERS,SHREVEPORT,LA,High,Mar,6079.58,10391.71,2,4,1.17,0.98
26125,Account2114,Central,SOUTHERN STAR,MEMPHIS E,TN,High,Nov,2330.61,0,1,0,0.7,1.49
26125,Account2114,Central,SOUTHERN STAR,MEMPHIS E,TN,High,Oct,5457.54,0,2,0,0.72,1.53
26125,Account2114,Central,SOUTHERN STAR,MEMPHIS E,TN,High,Jul,2728.77,0,1,0,1.09,1.3
26125,Account2114,Central,SOUTHERN STAR,MEMPHIS E,TN,High,Feb,3076.42,0,1,0,0.86,1.39
26125,Account2114,Central,SOUTHERN STAR,MEMPHIS E,TN,High,Feb,8186.31,8881.61,3,3,1.03,1.05
26224,Account2115,Central,WRANGLER,HOUSTON N,TX,High,Jun,0,3475.93,0,1,1.27,1.08
26434,Account2116,Central,WRANGLER,HOUSTON Central,TX,High,Dec,4661.22,0,2,0,1.36,1.02
26434,Account2116,Central,WRANGLER,HOUSTON Central,TX,High,Jul,30016.47,10118.76,11,4,1.05,1.5
26437,Account2117,Central,WOLVERINE,DETROIT S,MI,High,Apr,2966.54,6445.82,1,2,0.81,1.14
26767,Account2119,Central,RACEWAY,INDIANAPOLIS,IN,High,Nov,6873.52,41773.72,2,13,1.17,1.23
26781,Account2120,West,WAVE RIDER,IRVINE,CA,High,Dec,0,3475.93,0,1,0.9,1.46
26850,Account2121,West,NORTHWEST,SPOKANE,WA,Med,Apr,0,1250.24,0,0.5,1.04,1.02
26850,Account2121,West,NORTHWEST,SPOKANE,WA,Med,May,2500.47,7501.41,1,3,1.14,1.16
26974,Account2122,Central,WRANGLER,HOUSTON Central,TX,High,Jun,6316.71,4024.94,2.5,1.5,1.36,0.99
26974,Account2122,Central,WRANGLER,HOUSTON Central,TX,High,Nov,19466.99,29825.34,7.0001,10.6666,0.83,1.26
26974,Account2122,Central,WRANGLER,HOUSTON Central,TX,High,Sep,8049.87,0,3,0,1.34,1.27
27317,Account2123,East,MINUTEMEN,BOSTON SW,MA,Med,Sep,18053.62,18866.9,7,8,0.92,1.51
27317,Account2123,East,MINUTEMEN,BOSTON SW,MA,Med,Apr,7802.46,54523.12,3,22,1.08,1.31
27694,Account2124,West,NORTHWEST,PORTLAND N,OR,Low,Mar,21656.88,36245.23,8,13,1.16,1.51
27870,Account2125,West,RIPTIDE,LOS ANGELES CENTRAL,CA,High,Nov,0,3475.93,0,1,0.88,1.14
28079,Account2126,West,HAILSTORM,MINNEAPOLIS N,MN,High,Feb,3684.48,0,1,0,0.93,1.35
28100,Account2128,East,MINUTEMEN,PORTLAND,ME,Low,Sep,0,2209,0,1,0.96,1.33
28100,Account2128,East,MINUTEMEN,PORTLAND,ME,Low,Jan,6627,6627,3,3,0.9,0.98
28128,Account2129,West,HAILSTORM,MINNEAPOLIS N,MN,High,Nov,0,2968.76,0,1,0.98,1.25
28368,Account2130,East,ORION,SAINT PETERSBURG,FL,High,Sep,3684.48,0,1,0,1.36,1.05
28385,Account2131,East,GULF STREAM,FORT MYERS,FL,Med,Feb,3684.48,0,1,0,1.38,1
28385,Account2131,East,GULF STREAM,FORT MYERS,FL,Med,Feb,6831.36,11600.44,2,4,1.22,0.91
28407,Account2132,Central,KINETIC,LEXINGTON,KY,High,Feb,24851.25,15989.98,9,6,0.82,0.99
28473,Account2133,Central,MUDDY WATERS,LAFAYETTE,LA,Med,Feb,4895.1,2447.55,2,1,1.19,1.45
28483,Account2134,West,HAILSTORM,DENVER E,CO,Low,May,0,4418,0,2,1.06,1.01
28483,Account2134,West,HAILSTORM,DENVER E,CO,Low,Aug,4980.86,19840.12,2,9,0.71,1.19
28507,Account2135,East,SYNERGY,CHARLOTTE N,NC,High,May,2164.14,0,1,0,1.26,1.17
28507,Account2135,East,SYNERGY,CHARLOTTE N,NC,High,Apr,35104.19,2164.14,14,1,1.35,0.99
28538,Account2136,West,CHARGERS,BOISE,ID,Low,Feb,0,2209,0,1,1.13,1.53
28538,Account2136,West,CHARGERS,BOISE,ID,Low,Dec,10400.38,5982.38,5,3,1.19,0.97
28539,Account2137,West,NORTHWEST,PORTLAND S,OR,Med,Apr,4805.79,2402.895,4,2,1.31,1.29
28539,Account2137,West,NORTHWEST,PORTLAND S,OR,Med,Nov,18218.865,25530.54,15,21,1.33,1.48
28539,Account2137,West,NORTHWEST,PORTLAND N,OR,Med,Jan,4805.79,2402.895,4,2,1.38,1.21
28539,Account2137,West,NORTHWEST,PORTLAND N,OR,Med,Dec,18218.865,25530.54,15,21,1.05,1.03
28914,Account2138,West,TORNADO VALLEY,PEORIA,IL,Low,Oct,0,2209,0,1,0.83,1.53
28945,Account2139,West,TORNADO VALLEY,SAINT LOUIS N,MO,Med,Sep,5000.94,10001.88,2,4,1.12,1.14
29759,Account2140,West,NORTHWEST,SEATTLE N,WA,Low,May,4980.86,0,2,0,1.02,1.42
29759,Account2140,West,NORTHWEST,SEATTLE N,WA,Low,Apr,8836,2209,4,1,0.74,0.98
30469,Account2141,Central,MUDDY WATERS,LITTLE ROCK,AR,High,Apr,3146.88,0,1,0,0.84,0.97
30469,Account2141,Central,MUDDY WATERS,LITTLE ROCK,AR,High,Feb,3684.48,0,1,0,1.07,1.04
30469,Account2141,Central,MUDDY WATERS,LITTLE ROCK,AR,High,Nov,0,3475.93,0,1,1.34,1.39
30469,Account2141,Central,MUDDY WATERS,LITTLE ROCK,AR,High,Aug,3684.48,3475.93,1,1,1.03,1.03
31643,Account2142,East,BIG APPLE,BRONX,NY,Low,Nov,2850.26,2988.65,1,1,1.06,1.39
33481,Account2143,West,DIAMONDBACK,PHOENIX S,AZ,Low,Nov,0,6604.26,0,2,1.29,1.56
33481,Account2143,West,DIAMONDBACK,PHOENIX S,AZ,Low,Mar,42003.12,36323.43,12,11,1.34,1.54
33696,Account2144,East,CONGRESSIONAL,BALTIMORE,MD,Med,Dec,5828.1,2755.61,4.3334,2.1667,1.1,1
33696,Account2144,East,CONGRESSIONAL,BALTIMORE,MD,Med,Aug,11019.495,14042.94,7.3337,11.3336,0.7,1.31
33696,Account2144,East,CONGRESSIONAL,BALTIMORE W,MD,Med,Jun,5828.1,2755.61,4.3334,2.1667,1,1.16
33696,Account2144,East,CONGRESSIONAL,BALTIMORE W,MD,Med,Apr,11019.495,14042.94,7.3337,11.3336,1.24,1.3
33777,Account2145,Central,STAMPEDE,FORT WORTH W,TX,High,Jun,3316.03,3128.34,1,1,1.33,1.27
33777,Account2145,Central,STAMPEDE,FORT WORTH W,TX,High,Jul,13264.12,3128.34,4,1,1.3,1.2
33789,Account2146,West,CHARGERS,SACRAMENTO,CA,High,Apr,5770.04,0,2,0,1.42,1.21
33789,Account2146,West,CHARGERS,SACRAMENTO,CA,High,Jul,8234.11,23712.1,3,9,1.26,1.43
38094,Account2149,West,RIPTIDE,CENTRAL VALLEY,CA,High,Nov,3595.22,5392.56,1.3334,2,1.1,1.03
38094,Account2149,West,RIPTIDE,CENTRAL VALLEY,CA,High,Aug,58138.2,30558.02,22.0001,11.3334,0.72,1.44
38832,Account2150,Central,KINETIC,COLUMBUS W,OH,Med,Apr,0,2680.04,0,1,0.82,1.14
38832,Account2150,Central,KINETIC,COLUMBUS W,OH,Med,Jun,18760.28,0,7,0,1.37,1.31
39813,Account2151,East,MINUTEMEN,BOSTON SW,MA,Med,Dec,3104.64,5883.94,1,2,1.01,0.99
39813,Account2151,East,MINUTEMEN,BOSTON SW,MA,Med,Jan,6209.28,22457.78,2,8,1.41,1.22
40149,Account2152,West,HAILSTORM,MINNEAPOLIS CENTRAL,MN,Low,Mar,22628.27,6465.22,7,2,1.1,0.96
40212,Account2153,East,BIG APPLE,LONG ISLAND E,NY,High,Jun,0,5203.66,0,2,1.3,1.35
40212,Account2153,East,BIG APPLE,LONG ISLAND E,NY,High,Jan,0,13009.15,0,5,1.2,1.17
40824,Account2154,East,EMPIRE,SYRACUSE,NY,High,Nov,0,10122.4,0,4,1.34,1.38
40824,Account2154,East,EMPIRE,SYRACUSE,NY,High,Feb,23389.94,22036.94,9,9,0.77,0.98
40977,Account2155,Central,STAMPEDE,TYLER,TX,Med,Jul,2209,0,1,0,1.31,1.51
40977,Account2155,Central,STAMPEDE,TYLER,TX,Med,Jan,0,6627,0,3,1.05,1.03
41032,Account2157,East,REVOLUTION,PHILADELPHIA N,PA,Med,Jun,5398.13,5061.2,2,2,1.25,1.21
41032,Account2157,East,REVOLUTION,PHILADELPHIA N,PA,Med,Jul,15871.12,10122.4,6,4,1.22,1.37
42835,Account2158,West,RIPTIDE,ANAHEIM,CA,Med,Oct,53300.51,6436.94,16,2,0.87,1.03
42839,Account2159,Central,WOLVERINE,DETROIT N,MI,High,Jun,0,3475.93,0,1,0.81,1.17
43523,Account2160,Central,SOUTHERN STAR,MEMPHIS N,TN,High,Oct,4661.22,0,2,0,1.08,1.42
43523,Account2160,Central,SOUTHERN STAR,MEMPHIS N,TN,High,Jul,2728.77,0,1,0,0.7,0.94
43523,Account2160,Central,SOUTHERN STAR,MEMPHIS N,TN,High,Apr,0,2728.77,0,1,1.4,1.23
43523,Account2160,Central,SOUTHERN STAR,MEMPHIS N,TN,High,Mar,8186.31,10516.92,3,4,0.77,0.99
43788,Account2161,East,SYNERGY,CHARLOTTE S,NC,Med,Mar,0,2530.6,0,1,1.3,1
43788,Account2161,East,SYNERGY,CHARLOTTE S,NC,Med,Jan,9779.48,22406.17,4,9,1.35,1.13
43888,Account2162,Central,WRANGLER,HOUSTON Central,TX,High,Dec,5074.86,0,2,0,1.06,0.94
43888,Account2162,Central,WRANGLER,HOUSTON Central,TX,High,Jul,10149.72,10122.4,4,4,1.17,1.04
43920,Account2164,Central,WRANGLER,HOUSTON S,TX,Med,Nov,894.34,1788.95,0.3333,0.6667,0.79,0.96
43920,Account2164,Central,WRANGLER,HOUSTON S,TX,Med,Nov,9838.83,4919.28,3.6667,1.8333,0.94,1.26
44202,Account2165,West,HAILSTORM,DENVER E,CO,Med,Oct,8478.66,2826.22,3,1,1.07,1.1
44487,Account2166,West,DIAMONDBACK,PHOENIX W,AZ,High,Jul,0,2209,0,1,0.75,1.14
44487,Account2166,West,DIAMONDBACK,PHOENIX W,AZ,High,Jun,0,6627,0,3,0.74,1.54
44734,Account2168,Central,WRANGLER,HOUSTON N,TX,High,Mar,0,2728.77,0,1,1.22,0.95
44734,Account2168,Central,WRANGLER,HOUSTON N,TX,High,May,18422.4,2728.77,5,1,1.17,1.42
45200,Account2169,Central,SOUTHERN STAR,TUPELO,MS,Med,Nov,53739.06,2225.18,19,1,1.38,1.37
45256,Account2170,East,MINUTEMEN,BOSTON SE,MA,High,Jun,6756.57,9979.48,3,4,1.22,0.93
45256,Account2170,East,MINUTEMEN,BOSTON SE,MA,High,May,67540.83,71987.21,27,29,1.04,1.05
45419,Account2171,Central,RACEWAY,INDIANAPOLIS,IN,High,Oct,2711.23,8283.75,1,3,1.23,1.54
45419,Account2171,Central,RACEWAY,INDIANAPOLIS,IN,High,Mar,18978.61,24851.25,7,9,1.08,1.26
45474,Account2172,East,SYNERGY,ASHEVILLE,NC,High,Oct,4512.52,0,2,0,1.27,0.92
